id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;pessoas;mortos;feridos_leves;feridos_graves;ilesos;ignorados;feridos;veiculos;latitude;longitude;regional;delegacia;uop
588427;19/03/2024;terça-feira;18:45:00;MT;364;397;CUIABA;Acessar a via sem observar a presença dos outros veículos;Colisão lateral mesmo sentido;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Dupla;Reta;Não;2;0;1;0;1;0;1;2;-15,66967518;-55,95251513;SPRF-MT;DEL01-MT;UOP02-DEL01-MT
588429;19/03/2024;terça-feira;20:05:00;MS;262;326;CAMPO GRANDE;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Retorno Regulamentado;Sim;2;0;1;0;1;0;1;2;-20,46867409;-54,53455902;SPRF-MS;DEL01-MS;UOP01-DEL01-MS
588431;19/03/2024;terça-feira;19:40:00;PR;116;108;SAO JOSE DOS PINHAIS;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Dupla;Reta;Não;1;0;1;0;0;0;1;1;-25,56928577;-49,22564864;SPRF-PR;DEL01-PR;UOP07-DEL01-PR
588432;19/03/2024;terça-feira;19:45:00;MS;262;379,1;TERENOS;Ausência de reação do condutor;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Simples;Reta;Não;2;0;0;2;0;0;2;2;-20,46450493;-54,84219976;SPRF-MS;DEL01-MS;UOP03-DEL01-MS
588435;19/03/2024;terça-feira;19:00:00;SP;116;565;BARRA DO TURVO;Reação tardia ou ineficiente do condutor;Colisão com objeto;Com Vítimas Feridas;Anoitecer;Crescente;Garoa/Chuvisco;Simples;Curva;Não;2;0;1;0;1;0;1;1;-25,0358686;-48,54404396;SPRF-SP;DEL05-SP;UOP02-DEL05-SP
588436;19/03/2024;terça-feira;19:00:00;SC;101;133;BALNEARIO CAMBORIU;Ausência de reação do condutor;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;Reta;Não;1;0;1;0;0;0;1;1;-26,99936;-48,64609;SPRF-SC;DEL04-SC;UOP03-DEL04-SC
588437;19/03/2024;terça-feira;20:10:00;GO;153;606;MORRINHOS;Chuva;Capotamento;Sem Vítimas;Plena Noite;Crescente;Chuva;Dupla;"Reta;Aclive";Não;1;0;0;0;0;1;0;1;-17,6034;-49,1878;SPRF-GO;DEL03-GO;UOP01-DEL03-GO
588439;19/03/2024;terça-feira;20:50:00;MG;267;126,9;JUIZ DE FORA;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Fatais;Plena Noite;Crescente;Chuva;Simples;Reta;Não;7;3;0;3;1;0;3;2;-21,72381566;-43,53970826;SPRF-MG;DEL05-MG;UOP01-DEL05-MG
588441;19/03/2024;terça-feira;19:58:00;PA;10;176;PARAGOMINAS;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Sem Vítimas;Anoitecer;Crescente;Nublado;Simples;Rotatória;Não;4;0;0;0;4;0;0;1;-2,89433295;-47,4335408;SPRF-PA;DEL02-PA;UOP01-DEL02-PA
588442;19/03/2024;terça-feira;21:55:00;SC;282;342;CAMPOS NOVOS;Desrespeitar a preferência no cruzamento;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Rotatória;Sim;2;0;1;0;1;0;1;2;-27,390287;-51,223286;SPRF-SC;DEL07-SC;UOP06-DEL07-SC
588443;19/03/2024;terça-feira;22:10:00;PR;116;93,5;SAO JOSE DOS PINHAIS;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;Reta;Não;2;0;1;0;0;1;1;2;-25,515896;-49,131346;SPRF-PR;DEL01-PR;UOP07-DEL01-PR
588446;19/03/2024;terça-feira;22:10:00;RN;304;295;MACAIBA;Demais falhas na via;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Dupla;"Em Obras;Reta;Aclive";Não;1;0;1;0;0;0;1;1;-5,86605927;-35,35822096;SPRF-RN;DEL01-RN;UOP02-DEL01-RN
588447;19/03/2024;terça-feira;17:38:00;ES;101;266;SERRA;Ausência de reação do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Dupla;Interseção de Vias;Não;2;0;2;0;0;0;2;2;-20,190199;-40,26828891;SPRF-ES;DEL02-ES;UOP01-DEL02-ES
588449;19/03/2024;terça-feira;19:05:00;RN;304;83,6;ACU;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;Reta;Não;4;0;1;0;3;0;1;1;-5,49402183;-37,15295679;SPRF-RN;DEL04-RN;UOP01-DEL04-RN
588450;19/03/2024;terça-feira;18:40:00;RJ;356;37;ITAPERUNA;Ausência de reação do condutor;Colisão traseira;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;3;1;1;0;1;0;1;2;-21,2087002;-41,85180121;SPRF-RJ;DEL08-RJ;UOP03-DEL08-RJ
588451;19/03/2024;terça-feira;20:46:00;MT;163;844;SINOP;Ausência de reação do condutor;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;2;0;1;0;1;0;1;1;-11,78096767;-55,47432232;SPRF-MT;DEL06-MT;UOP02-DEL06-MT
588452;19/03/2024;terça-feira;22:45:00;SC;101;274;IMBITUBA;Problema na suspensão;Saída de leito carroçável;Sem Vítimas;Plena Noite;Decrescente;Ignorado;Dupla;Reta;Sim;2;0;0;0;2;0;0;1;-28,129852;-48,69322;SPRF-SC;DEL02-SC;UOP03-DEL02-SC
588453;19/03/2024;terça-feira;19:20:00;RN;304;83,5;ACU;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;Reta;Não;1;0;1;0;0;0;1;1;-5,49402183;-37,15295679;SPRF-RN;DEL04-RN;UOP01-DEL04-RN
588455;19/03/2024;terça-feira;23:30:00;BA;116;390;SANTA BARBARA;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Não;1;0;1;0;0;0;1;1;-11,934197;-38,980494;SPRF-BA;DEL02-BA;UOP01-DEL02-BA
588457;11/03/2024;segunda-feira;22:15:00;BA;116;10;VITORIA DA CONQUISTA;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;"Reta;Declive";Não;1;0;1;0;0;0;1;1;-14,863238;-40,873527;SPRF-BA;DEL08-BA;UOP01-DEL08-BA
588458;19/03/2024;terça-feira;21:30:00;AC;364;119;RIO BRANCO;Ausência de reação do condutor;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;Reta;Não;1;0;0;1;0;0;1;1;-10,012444;-67,746305;SPRF-AC;DEL01-AC;UOP01-DEL01-AC
588459;20/03/2024;quarta-feira;00:10:00;PI;343;20;PARNAIBA;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Simples;Reta;Não;4;0;1;0;3;0;1;1;-2,981128;-41,762501;SPRF-PI;DEL05-PI;UOP01-DEL05-PI
588463;20/03/2024;quarta-feira;02:15:00;SP;116;114;TAUBATE;Reação tardia ou ineficiente do condutor;Colisão traseira;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;0;0;1;1;0;2;-23,04654177;-45,59018006;SPRF-SP;DEL02-SP;UOP02-DEL02-SP
588464;20/03/2024;quarta-feira;01:17:00;MT;364;1258;COMODORO;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;"Aclive;Reta";Não;2;0;2;0;0;0;2;1;-13,64383902;-59,77571702;SPRF-MT;DEL04-MT;UOP01-DEL04-MT
588465;20/03/2024;quarta-feira;02:15:00;BA;324;626;SALVADOR;Avarias e/ou desgaste excessivo no pneu;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Não;1;0;0;1;0;0;1;1;-12,963501;-38,476668;SPRF-BA;DEL01-BA;UOP01-DEL01-BA
588466;20/03/2024;quarta-feira;02:00:00;RS;290;247,3;CACHOEIRA DO SUL;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;"Reta;Aclive";Não;1;0;1;0;0;0;1;1;-30,231115;-52,694134;SPRF-RS;DEL02-RS;UOP03-DEL02-RS
588467;20/03/2024;quarta-feira;03:55:00;MG;262;31,7;MANHUACU;Transitar no Acostamento;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;"Reta;Aclive";Não;1;0;1;0;0;0;1;1;-20,2532742;-41,992629;SPRF-MG;DEL06-MG;UOP03-DEL06-MG
588469;20/03/2024;quarta-feira;03:53:00;PE;232;125,8;CARUARU;Pedestre andava na pista;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Não;3;0;0;2;0;1;2;2;-8,30807114;-35,94580097;SPRF-PE;DEL02-PE;UOP01-DEL02-PE
588473;20/03/2024;quarta-feira;05:00:00;SC;470;11;NAVEGANTES;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Decrescente;Garoa/Chuvisco;Dupla;Reta;Não;2;0;1;0;1;0;1;1;-26,834309;-48,747269;SPRF-SC;DEL04-SC;UOP04-DEL04-SC
588477;08/03/2024;sexta-feira;13:56:00;RJ;101;326;RIO DE JANEIRO;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;2;0;1;0;1;0;1;2;-22,87827816;-43,21053578;SPRF-RJ;DEL02-RJ;UOP01-DEL02-RJ
588478;20/03/2024;quarta-feira;06:40:00;BA;116;423,2;FEIRA DE SANTANA;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Reta;Aclive;Desvio Temporário";Sim;3;0;2;0;0;1;2;2;-12,2326;-38,9726;SPRF-BA;DEL02-BA;UOP01-DEL02-BA
588480;20/03/2024;quarta-feira;06:30:00;MG;40;525;CONTAGEM;Estacionar ou parar em local proibido;Eventos atípicos;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Interseção de Vias;Reta;Retorno Regulamentado";Sim;2;0;0;1;1;0;1;2;-19,88361702;-44,05039336;SPRF-MG;DEL01-MG;UOP02-DEL01-MG
588481;20/03/2024;quarta-feira;07:00:00;BA;324;624;SALVADOR;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Não;4;0;1;0;3;0;1;3;-12,933839;-38,47190701;SPRF-BA;DEL01-BA;UOP01-DEL01-BA
588486;20/03/2024;quarta-feira;06:30:00;PI;343;1,5;TERESINA;Ingestão de álcool pelo condutor;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Nublado;Dupla;Reta;Sim;2;0;0;0;2;0;0;2;-5,08104839;-42,76352048;SPRF-PI;DEL01-PI;UOP01-DEL01-PI
588487;20/03/2024;quarta-feira;06:30:00;BA;101;742;ITABELA;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Curva;Não;2;0;1;0;1;0;1;2;-16,70807721;-39,4602152;SPRF-BA;DEL09-BA;UOP01-DEL09-BA
588489;20/03/2024;quarta-feira;07:10:00;BA;242;410;SEABRA;Demais falhas mecânicas ou elétricas;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Reta;Não;2;0;2;0;0;0;2;1;-12,45619;-41,74967;SPRF-BA;DEL06-BA;UOP01-DEL06-BA
588492;05/02/2024;segunda-feira;06:31:00;RN;304;40,9;MOSSORO;Ausência de reação do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;2;0;0;1;1;0;1;2;-5,196199;-37,3785;SPRF-RN;DEL04-RN;UOP01-DEL04-RN
588493;20/03/2024;quarta-feira;08:10:00;RJ;116;188;NOVA IGUACU;Demais falhas mecânicas ou elétricas;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;2;0;0;0;2;1;-22,7380709;-43,48213999;SPRF-RJ;DEL06-RJ;UOP01-DEL06-RJ
588494;20/03/2024;quarta-feira;07:50:00;PE;101;63,9;RECIFE;Acessar a via sem observar a presença dos outros veículos;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Interseção de Vias;Reta";Sim;3;0;2;0;1;0;2;2;-8,015657;-34,940253;SPRF-PE;DEL01-PE;UOP01-DEL01-PE
588495;20/03/2024;quarta-feira;06:30:00;BA;324;625;SALVADOR;Condutor deixou de manter distância do veículo da frente;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;5;0;3;0;2;0;3;4;-12,94194706;-38,47081224;SPRF-BA;DEL01-BA;UOP01-DEL01-BA
588496;20/03/2024;quarta-feira;08:10:00;SC;101;201,1;SAO JOSE;Manobra de mudança de faixa;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Múltipla;Reta;Sim;2;0;1;0;1;0;1;2;-27,54836599;-48,61977975;SPRF-SC;DEL01-SC;UOP01-DEL01-SC
588499;20/03/2024;quarta-feira;07:50:00;SP;116;74,8;APARECIDA;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Retorno Regulamentado;Sim;2;0;1;0;1;0;1;2;-22,87353809;-45,25320023;SPRF-SP;DEL08-SP;UOP01-DEL08-SP
588500;09/02/2024;sexta-feira;15:30:00;MG;365;414,9;PATOS DE MINAS;Acumulo de água sobre o pavimento;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;Curva;Não;4;0;2;1;1;0;3;2;-18,67838606;-46,55249299;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
588501;20/03/2024;quarta-feira;07:55:00;PE;407;126;PETROLINA;Acessar a via sem observar a presença dos outros veículos;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Em Obras;Interseção de Vias;Curva;Rotatória";Sim;3;0;1;0;2;0;1;2;-9,38491309;-40,52809509;SPRF-PE;DEL06-PE;UOP01-DEL06-PE
588502;20/03/2024;quarta-feira;07:50:00;DF;20;8;BRASILIA;Acessar a via sem observar a presença dos outros veículos;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Reta;Sim;2;0;1;0;1;0;1;2;-15,658386;-47,791534;SPRF-DF;DEL02-DF;UOP01-DEL02-DF
588503;20/03/2024;quarta-feira;08:15:00;MG;381;480,6;CONTAGEM;Velocidade Incompatível;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-19,95749597;-44,07899901;SPRF-MG;DEL01-MG;UOP03-DEL01-MG
588506;20/03/2024;quarta-feira;07:28:00;CE;222;4;CAUCAIA;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Nublado;Dupla;Reta;Sim;2;0;0;0;1;1;0;2;-3,74164754;-38,60449792;SPRF-CE;DEL01-CE;UOP01-DEL01-CE
588507;20/03/2024;quarta-feira;04:45:00;RO;435;77;COLORADO DO OESTE;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Amanhecer;Decrescente;Céu Claro;Simples;Reta;Não;2;0;1;0;1;0;1;1;-13,10900126;-60,46158606;SPRF-RO;DEL04-RO;UOP02-DEL04-RO
588508;20/03/2024;quarta-feira;07:45:00;BA;116;11,3;VITORIA DA CONQUISTA;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;2;0;1;0;1;0;1;2;-14,87272958;-40,87142587;SPRF-BA;DEL08-BA;UOP01-DEL08-BA
588509;20/03/2024;quarta-feira;07:50:00;MG;40;632,5;CONSELHEIRO LAFAIETE;Retorno proibido;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Aclive;Reta";Sim;9;0;1;0;8;0;1;2;-20,67348593;-43,7968977;SPRF-MG;DEL05-MG;UOP02-DEL05-MG
588510;20/03/2024;quarta-feira;08:00:00;RJ;493;0,1;ITABORAI;Acesso irregular;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;2;0;0;1;1;0;1;2;-22,77062;-42,92223;SPRF-RJ;DEL02-RJ;UOP02-DEL02-RJ
588511;20/03/2024;quarta-feira;07:30:00;MG;251;498,1;FRANCISCO SA;Demais falhas mecânicas ou elétricas;Incêndio;Sem Vítimas;Pleno dia;Decrescente;Sol;Simples;Reta;Não;1;0;0;0;1;0;0;1;-16,58313895;-43,63386007;SPRF-MG;DEL12-MG;UOP01-DEL12-MG
588513;20/03/2024;quarta-feira;06:45:00;PE;232;105;BEZERROS;Acessar a via sem observar a presença dos outros veículos;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Reta;Não;2;0;0;1;1;0;1;2;-8,26000483;-35,78586102;SPRF-PE;DEL02-PE;UOP02-DEL02PE
